username,tweet,review
MIBBrasil1,"PQ VCS NÃO SE UNIRAM E PEDIRAM APOIO DO POVO CONTRA A TERCEIRIZAÇÃO E REFORMA DA PREVIDÊNCIA ,VÃO A MERDA,MPF E JUÍZES COLABORARAM C GOLPEhttps://twitter.com/JMarcelo1000/status855437106243661824 …",-1
alexcruce,acho q a Sra devia dizer isso ao senador Aécio Neves . Eu sei q meu país terá em breve o advogado do PCC como Ministro STF.,-1
Felipe_0lly7,Defina o que é ditadura e me de dados comprovados (assim a defesa deles é alegar que Dilma sofreu torturas ) rsrs,0
luizdsj,"Repatriação de dinheiro do exterior, anistia de caixa 2, terceirização em massa e reforma da previdência ... Quac quac quac Créu Créu",-1
AmadeIrawo,"A luta contra a terceirização e contra a reforma da previdência , dentre outros ataques, devem resultar... http://fb.me/1QAwt6W1v""",-1
eitagiovan4,Movimentos sociais protestam na Av.Paulista contra reforma da Previdência e terceirização http://ift.tt/2oqq60q,0
MgracaGalvao,Dilma acompanhada pelas estrelas que a iluminam em sua infinita dignidade @dilmabr https://twitter.com/chiccoze52/status/910250776794157056 …,1
Natan_Bart,Terceirização e reforma da previdência ninguém liga né “Capitais têm manifestações de apoio à Lava Jato” https://twitter.com/i/moments/8460 02639917625344 …,-1
cleuberdacunha,Blog do Sakamoto: Terceirização e Reforma Trabalhista podem piorar situação da Previdência http://bit.ly/2ojBlqJ,-1
BonettiArmando,Seria + do que usou dilma ? https://twitter.com/UOLNoticias/status/911304705976012800 …,0
rubem_santiago,"Estávamos lá no 31 de março, na Pracinha do Diario, em Recife, contra a reforma da previdência e a lei geral da terceirizaçao . Fora Temer. pic.twitter.com/jtzosj8Q6H",-1
MauroDireita,"Num tem problema. Afinal, popularidade não é motivo pra derrubar Presidente"", né? A não ser que sua opinião mudou da Dilma pra cá...""",0
LQuartarollo,Governo Temer aprova a terceirização do trabalho e agrada os patrões.A reforma da Previdência agrada os banqueiros.Esses são os patrões dele,-1
vecatsfig,"Em relação à Lula , o @realwbonner merece um neologismo ... éle é  incompOtente "" mistura de impotente com incompetente!""",0
batomdemocratic,#Reforma da Previdência e #Terceirização herança do PT instaurada por Temer. O projeto é o mesmo! Os eleitos... http://fb.me/t4RtBqWW,-1
Decolibre,"Nojo dessa cara do Lula e tem uma assim de Dirceu, zoando tbm.",-1
Caiohof19,Dória apóia Reforma da Previdência e Terceirização . E você?: http://youtu.be/7L0GNsWvV94?a via @YouTube,0
RickDudek,Terceirização passou tranquilo. Reforma da previdência passará. Tá flexibilizada e modernizada a forma da gente se fuder. Dança do patinho,-1
pullitzer,#SeLIGAê ! @alexandregarcia – Injustiça com Lula e Dilma atribuir reforma da Previdência e da CLT e lei terceirização a Temer,-1
flsluque,"Lula, Dilma , Aécio, Temer, Serra, Mercadante, Juca, Renan e outros presos",-1
raissamendes206,Eu já vinha apostando na baixa arrecadação com essa reforma da previdência . Agora junta a terceirização . Que governo burro.,-1
RobsonRobsonss,"Querendo dar um de Dilma e Lula, sem personalidade mesmo.",-1
Jequi45,Todos contra a reforma da previdência e terceirização !,-1
itsRaynniere,Rio tem protesto contra reforma da Previdência e terceirização http://ift.tt/2oiG1AI #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,0
gilsonreis65653,Abri meu celular e vi algumas informações: reforma da Previdência ; reforma do Trabalho; terceirização ; a China... http://fb.me/4uqVDEc7Q,0
LalaRempel,Dilma : Trump ameaça a humanidade e o Brasil do golpe se curvou a ele | Brasil 247 http://www.brasil247.com/pt/247/poder3 18227 …,0
vinnydeniro,"Podem ter certeza, por conta da reforma da previdência , a terceirização , e a reforma trabalhosta, chegaremos até... http://fb.me/63jDufeUo",0
silneyart,"Só p/ vc saber, eu já sou aposentado, então nem a terceirização e nem a reforma da previdência me alcança, mas e vc coxinha como faz agora?",-1
GizelyaM,#NãoÀTerceirização reforma da Previdência mais lei da terceirização é morrer de tanto trabalhar.de volta á escravidão.,-1
Mayconf09,Mas já não estamos no apocalipse? E a trilha sonora não foi o é Lula lá? O Brasil está no fundo do poço faz tempo.,-1
MahggaSantana,"Esse e-mail da dilma como yolanda"" com a data da morte do militar q ela matou, vai pesar p dilma . Vai ser presa!. Aguardem.""",0
Schiavon_26,"A terceirização e a reforma da previdência na boca de @dilmabr ,do @ptbrasil , VIU, @vagnercut ,viu @GuilhermeBoulos ?!? https://l.facebook.com/l.php?u=https% 3A%2F%2Fwww.google.com.br%2Famp%2Fm.economia.estadao.com.br%2Fnoticias%2Fgeral%2Cdilma-diz-que-fara-o-possivel-para-garantir-superavit-e-inflacao-na-meta%2C10000006406.amp&h=ATMY-S4j29OHv8IO2Y99woE6ToMd4fqfSxjazgvsGy1jLurVSd6ydW7SQng_8eoUef_22M9YJaT3lJssbMt1yvXsusMpldhbPfp1pkTNUXPZ3PZDEDOTKxvmXxgNK6vLQLaeqAw&s=1 …",0
maxemathe,AO VIVO | Protestos contra a reforma da Previdência e terceirização ocorrem em várias cidades http://fb.me/8z31248dN,0
ClaudiaBorin,"Retweeted Muylaerte ( @muylaerte ): Dilma hostilizou princípios da legalidade e moralidade ao roubar o povo, diz... http://fb.me/y3HvcodS",-1
onsdiego,"Toda vez que critico o Lula vem um mala e fala: e o Aécio? O Aécio vai bem, continua solto, graças ao STF que o PT nomeou!",-1
g1economia,Ministro descarta usar reforma trabalhista para mudar lei da terceirização https://glo.bo/2noIt9f,0
caroles_ADR,"em escolas e hospital públicos, a operação carne fraca, reforma da previdencia , terceirização do trabalho, e muitas outras +",0
marcelomallet,"A arrecadação da previdência , que já vem caindo, vai despencar com a terceirização e com a reforma da previdência .",-1
folha_poder,"Avaliação negativa de Temer supera a de Dilma , diz pesquisa http://folha.com.br/no1920011",0
ricardocoelho1,"Reforma da previdencia onde apenas o trabalhador comum vai pagar o pato, terceirização sem retrisçoes...",-1
kamiikio,Isso aqui é culpa de cada unzinho que tava lá na Paulista com pato de borracha fora Dilma etc. vocês são responsáveis por isso. Parabéns. https://twitter.com/epocanegocios/status/910646938336399360 …,-1
iris_da_silva,Placar da terceirização mostra que governo terá dificuldade para aprovar reforma da Previdência … https://twitter.com/i/web/status/8 44935774336401408 …,0
leandrojr_7f,Cuidado com o político que quer chutar a bunda dos trabalhadores apoiando a terceirização e a reforma da previdência . #rodadosesclarecedores,-1
VITORONOFRE,PT já deu apoio a terceirização e reforma da Previdência http://fb.me/88ze0Hk6c,0
portalR7,Placar da terceirização mostra que não será fácil aprovar reforma da Previdência http:/r7.com/c5o9 #Economiapic.twitter.comHHI3nicI7v,0
SofhiaGomes,"@heliovesp Esperar o que dessa assaltante de banco, nem moral tem pra falar mal de @realDonaldTrump ,essa Demônio @Dilma ,",-1
pedroacaribe,Varela virou um agente comunista infiltrado na TV. Em 10 minutos detonou reforma da previdência e a terceirização da saúde na Bahia.,-1
campos_detty,"Só que não! Covardão, parceiro de Lula e Aécio Neves esse vampiro imoral",-1
CorretorDino,BOMBA !! PROVAS CONTRA LULA FORAM ENCONTRADAS !!! ASSINATURA FALSA!!!! @DeputadoFederal @LulapeloBrasil,0
OslecMac74,"A mulher mais odiada do planeta? A fila é grande hein? Kirchner, Dilma , só aí são duas né ? https://twitter.com/robert_fortes/status/910990409396097024 …",-1
erikakokay,"Gov. golpista acelerou terceirização pq já sabe que perdeu o debate da reforma da previdência . Afinal, tinha q dar alguma resposta à FIESP",0
g1,Campinas tem ato contra reforma da Previdência e terceirização https:/glo.bo/2nmU57T #G1pic.twitter.com6ILPeqz0uy,0
luizrmgarcia,vies de baixa pra @AecioNeves . Não ganhará eleição pra sindico tb.,-1
MgracaGalvao,Essa tresloucada será a primeira a ser fuzilada em uma Ditadura Militar,-1
matheusmaionese,"Lei que permite a terceirização provada, reforma trabalhista aprovada, reforma da previdência quase aprovada. O país tem que PARAR.",-1
VViolin,Léo Pinheiro propõe detalhar pagamentos por palestras de Lula - O Antagonista http://fb.me/vtRu7a9k,0
inst_lula,Tereza Campello resgatou as vitórias dos governos Lula e Dilma no combate à fome: o Brasil saiu do mapa da fome da FAO/ONU,1
avgere_ebooks,alemanha tem que foram os pais tem sua equivalente a dilma,-1
luthordefense,"terceirização e reforma da previdência é MUITO perigoso para o trabalhador, não poderia acontecer, é rasgar a CLT",-1
iwishyoulucky,segura esse homem pq depois da reforma da previdência e lei da terceirização ...,-1
classe_politica,"Terceirização não serve de parâmetro para reforma da Previdência , diz Imbassahy http:/classepolitica.com.br/2017/04/04/terceirizacao-nao-serve-de-parametro-para-reforma-da-previdencia-diz-imbassahy …",0
caoamarelo,"Temer, pec 241, reforma da previdência , lei da terceirização https://twitter.com/migueIitao/status/845044747672715264 …",0
Marcossamaritan,Reforma da previdencia e terceirizaçao tudo culpa dos simpsons que botou pra o Neymar cair no jogo e a gente perder de 7x1. ..,-1
Cklaudyo,PEC DO FIM DO MUNDO - REFORMA DA PREVIDÊNCIA - LEI DA TERCEIRIZACÃO - REFORMA TRABALHISTA...,0
jpacheco_adv,Tem que Matar o Lula Assim! Desinfetando e a Tiro !!! https://twitter.com/jpacheco_adv/status/910994053885505537 …,-1
AnaVilarino1,"Reforma da previdência , reforma trabalhista, terceirização , tá tudo certo. Só não pode pedalada fiscal",-1
tiosam_com,"Brazil Conference, em Harvard e MIT, Dilma critica terceirização e reforma da Previdência de Temer https:/www. tiosam.org/brazil-conference-em-harvard-e-mit-dilma-critica-terceirizacao-e-reforma-da-previdencia-de-temer …",-1
DelioMoura,"Efeito catraca? Será importante para grandes decisões para o país. reforma da previdência , reforma trabalhista, terceirização ...",-1
maxnoblog,@Georg_Magalhaes Como o PSDB @Rede45 recebe o posicionamento de @eduardoamorimse contra reforma da previdência e terceirização ?,0
CaioCipriano,"Quem adota esse discurso não quer atrair pessoas pra barrar terceirização ou reforma da previdência , é apenas um saudosista do poder amigo",-1
Unicarvalho,"Efeito Temer: IBOVESPA -> 1 ano ->17,5%. Efeito Dilma : 5 anos -> 18,5% -> 3,7% ao ano.",0
PauloGeovani01,@newton1510 Simplesmente por votarem a favor da terceirização e o mesmo farei com você se votar a favor da Reforma da Previdência !,-1
Marina_Carvalh,"só queria dizer: o que vai prejudicar o trabalhador é a Reforma trabalhista, Reforma da Previdência e a Lei da terceirização . NÃO É A GREVE",-1
jeffseraphim,[AntiCast] AntiCast 281 – Reforma da Previdência e Terceirização http:/podplayer.net/#/?id=32609621 via @PodcastAddictpic.twitter.comQNVgjKTOuh,0
Morpheus7354,"O Brasil está igual a carro velho: para subir não tem força, para descer não tem freio!"" ( Dilma Roussef)""",-1
Riquenvm,Será que toda essa galera que reclama da lei da Terceirização e da proposta de reforma previdenciária leu algum... http://fb.me/3gL4wdvQB,0
joscilanemelo,"#NãoÀTerceirização As pessoas estão contra a terceirização , contra a reforma da previdência , mas a minoria está indo para as ruas protestar",-1
cbordi,"@cynaramenezes aliás, a reforma da previdência fica justificada com a terceirização . Quantos deixarão de contribuir?",0
RedeAP18,"Chegou a hora de demonstrar força e mobilização contra a reforma trabalhista, reforma da Previdência e lei de terceirização !! Fora Temer! pic.twitter.com/GqJ93Lr7bv",-1
limpaBrasil88,"Golpe foi o que Dilma , Dirceu e companhia tentaram dar no Brasil em 64 e que infelizmente conseguiram após 14 anos no poder.",-1
vinisociologo,Parabéns Lula ê isso que espero de um líder com responsabilidade social.,1
RiKruschewsky,2) Dilma vetou a reforma trabalhista e a aprovação da Lei da Terceirização . (Irritou FIESP e conjunto de empresários),0
FlavioJacobsem,"DILMA , PT, PSOL e PCdoB fechados com DITADOR Venezuelano MADURO. pic.twitter.com/b6yVnCWcSH",-1
vivimoreira,"É verdade. Não tem motivo para greve. Reforma da Previdência , Reforma Trabalhista, terceirização , desemprego crescente, nada disso é motivo.",-1
official_paulo,"Reforma da Previdência , agora terceirização . Não precisa ser vidente para prever tempos tortuosos para brasileiros. https://twitter.com/marlonmartinell/status/844912901551017986 …",-1
AndreDothp,Bolsonaro Jogando Brawhallla.Part 1 saga da Dilma E Lula: http://youtu.be/ax9vQrpr5O0?a via @YouTube,0
malutognai,"Essa é a senha: , LULA https://twitter.com/escrivaninha/status/911024151292497922 …",0
MIBBrasil1,"CARA COMO VOÇE Ñ É FANTOCHE, REPETE O QUE ELES FALAM E DÁ AVAL A TERCEIRIZAÇÃO E REFORMA DA PREVIDÊNCIA ,ISSO AFETA O TRABALHADOR https://twitter.com/OBRASILEUMCIRCO/status/849379494825799681 …",-1
Camargoteo,"Tipo a terceirização , a reforma da previdência , o desrespeito as leis e a constituição entre tantas outras coisas.",-1
Antnio69mello,Ele quer condenar o lulu a qualquer custo sem provas. Porque ele não pune o Aécio neves e temer? Tem provas de áudio e malas de dinheiro ..,-1
ShanaEmanuelle,"E tendo sido eleita democraticamente, o voto do povo deve ser respeitado. Gisele apoiou o impeachment golpista. Apoiou Aécio Neves e Moro.",-1
lcrive,"Janot acusou cúpula PMDB,pediu prisão de vários senadores,todos adversários do PT,mas enqto.recebiam propina papoiar Lula/DilmaPTeram bons",-1
NAVARRO_LIVRE,"New post:  Terceirização não ameaça reforma da Previdência , diz Meirelles"" http:/ln.is/exame.abril.com.br/eUmb3v …""",0
Carlos1FHC,"O mesmo que os PTistas liderados por Franklin Martins, Zé Dirceu e Dilma fizeram com o embaixador americano aqui no Brasil https://twitter.com/AlbertoRT51/status/910129770746253313 …",0
antonioMarcall1,"O Brasil é um pais de viúvas choronas,viuvas do lula dilma e ágora as viúvas do janot!",-1
vkowms,"Queria n estar sabendo da terceirização , da reforma trabalhista e da previdência , mas to sim, obrigada viu?",-1
cadulorena,"Campinas tem ato por #ForaTemer , contra reforma da Previdência e terceirização http:/glo.bo/2nmU57T #31Mpic.twitter.comtzBCPqNZbo",-1
leonardogru,Juiz de Fora tem mais um ato contra reforma da Previdência e terceirização http://dlvr.it/NmkBzR,0
decows,Aécio não aceitar perder pra Dilma . https://twitter.com/igoramaral/status/909930209457078272 …,0
BattistaTania,"Eu tbm não votei no Temer, mas ele é melhor q Dilma , tanto q BR está caminhando sim, só não vê quem não quer.",1
ZeLuiz_SP,"Pra ser sincero, em meados de 2013 a gente vivia um patrulhamento tão grande q acho q a democracia correu risco sim. O Gov Dilma foi feio",-1
alvaromsantos1,Ruim ou péssimo é melhor que os decadentes Lula Dilma...agora podemos troca-los todos no ano que vem.Hoje só os OPORTUNISTAS O QUEREM FORAhttps://twitter.com/momentsbrasil/status910922419954733056 …,-1
Espiguera,"CUT: (...) contra a reforma da previdência . Se não vai passar, assim como passou a da terceirização ...",-1
monaestressada,"Sobre a #terceirização Na campanha passada, o que mais se falava era disso. Da reforma da previdência . Estão apenas colocando em pratica.",-1
maysabruna,"Precisando de especialistas nos assuntos de: Terceirização , reforma da previdência e reforma trabalhista para um seminário na faculdade. RT",-1
claudiofnegrao,"Ato pró Temer, pró Reforma da Previdência , pró terceirização e retirada de direitos da CLT como férias e 13°Salário. Não vá !!! https://twitter.com/PandaRcds/status/844328331340402690 …",-1
ELIMATHEUS58,"A moda é mimimi de esquerda contra terceirização , contra reforma da previdência , contra reforma trabalhista. É a... http://fb.me/5RFfhfX8V",-1
lapiseirapentel,Cidades têm protestos contra reforma da Previdência e terceirização http://dlvr.it/NmYhHt,-1
HenriqueDanieli,"com a terceirização eles mataram a CLT, a reforma da previdência é só para sepultar ela",-1
Gui1Brasil,"Depois de aprovar terceirização e às vésperas de votar reforma da previdência , governo temer estuda retorno do trabalho escravo",-1
siteopipoco,"Foi realizado na manhã desta sexta-feira (31) um protesto contra a Reforma da Previdência e Terceirização , na... http://fb.me/3tZcwcr3Z",-1
OGustavoNR,Gostaria de compartilhar minha visão de advogado sobre a reforma da Previdência e a chamada terceirização . N li. N sei d nada.Votei Dudu 43.,0
rerojass,Dilma emergiu do esgoto para defender ditaduras socialistas atacadas por Trump http:/www.oreacionario.blog.br/2017/09tal-co mo-pennywise-monstruosa-dilma.html …,-1
PauloSocoluere,Terceirização aprovada... Reforma da previdência a caminho...Quando descobrirão o parâmetro do q é estar na merda no Brasil?! Medo do q virá!,-1
cassianotrouble,teve passeata contra 4330? Fui na contra a reforma da previdência . Mas de tiver uma contra a terceirização me chama que eu vou,-1
Alinemoreira_15,"#VemPraRua só espero que as ruas não esteja cheia, pq a manifestação de hoje e a favor a reforma da previdência e da terceirização pic.twitter.com/4Wd3SKXdL8",-1
vitorlimane,"@stanleyburburin Privatização, terceirização do trabalho, reforma da previdência . Golpe implementa Programa do PSDB.Só falta Parlamentarismo",-1
Samu_Hugo,Ops @MichelTemer não tem um papel com os trabalhadores e a lei da terceirização assim fala os especialistas imagina essa REFORMA PREVIDÊNCIA pic.twitter.com/KjLa26TCwy,0
5gu,"ELA NAO VAI TER BOLO, DILMA",-1
UrquizaPB,No big brother 107 milhões de votos Contra Reforma da Previdência e Terceirização : 2 milhões de votos Viram pq estamos nessa situação? https://twitter.com/bethmass/status/851131661588811780 …,-1
PedroEkos,Movimentos sociais protestam em SP contra reforma da Previdência e terceirização http://g1.globo.com/sao-paulo/noticia/movimentos-sociais-protestam-na-avpaulista-contra-reforma-da-previdencia-e-terceirizacao.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar …,-1
Emanoel_Mattos,A terceirização tornará o país muito mais pobre que a reforma da previdência .,-1
jotapete,jovem que tá pra entrar no mercado de trabalho e apoia reforma da previdência + trabalhista + terceirização ....... ces gosta de toma no cu,-1
HugoFonseca_,"Por Por enquanto isso é ilegal. Mas com a lei da terceirização e a reforma trabalhista, que dá ao contrato... http://fb.me/ZRiDNXUf",0
pauloap,A investigação conseguiu provar que a Dilma tentava destruir a Lava Jato https:/www. oantagonista.com/brasil/tchau-iolanda …,-1
wagrockstar,"Tirando a Dilma do poder o Brasil iria virar uma Suíça tropical, porém está voltando para era medieval...",-1
blog_2cabecas,"o @miyoshi_niceguy fez um registro do ato na paulista contra a reforma da previdência e a terceirização , da um... http://fb.me/6zK3lPbOt",0
salvador_tv,"Terceirização não serve de parâmetro para reforma da Previdência , diz Imbassahy https://goo.gl/fb/XDlcqi",0
JaildonLima,Ta quietinho ne? Conta ai pra todo mundo que você apoia a reforma da previdência do jeito q esta e o da terceirização irrestrita.,-1
GabrielSanigato,"E A REFORMA DA PREVIDENCIA VEM AEEEEEEE  PQ É NECESSARIO SE NAO VAI TER CORTES SOCIAIS "" DISSERAM ELES, BURROS KKKKKKKKKK #terceirização""",-1
Magno_Brito,Reforma da Previdência ? Terceirização ? Reforma trabalhista? Tudo que eu queria era que os Óvos de páscoa dos supermercados fossem mais altos,0
rodrigocbispo,Só lembrando que ficando Dilma também ficava Temer!,0
redesindpdpa,SINDPD-PA NA MANIFESTAÇÃO DO DIA 28 DE ABRIL CONTRA A REFORMA DA PREVIDÊNCIA ! REFORMA TRABALHISTA E CONTRA A TERCEIRIZAÇÃO DO TRABALHADOR!,-1
gabriehb,O TSE vai fazer exatamente o que tão falando. A reforma da previdência e terceirização vão passar. A agenda através do choque veio pra ficar,-1
NewHitty,"Segundamente não a reforma da previdência , trabalhista e terceirização !",-1
CotrimNestor,"Lula seria mais adequado. Se identifica mais com brasileiro pobre. Analfabeto, honesto conseguiu depositar 9milhões num só dia",1
deltaservtec,Veja a Lista completa das sete ações penais em que Lula já se tornou réu. http:/www.imprensaviva.com/2017/09veja-l ista-completa-das-sete-acoes.html … via @SatankMKR,-1
EllenTaline,"Golpista, enquanto tinham milhares de pessoas nas ruas contra a terceirização e a reforma da previdência você deu sua canetada.",-1
apyus,"Lula teria endossado um pacto de sangue"" no qual a Odebrecht pagaria R$ 300 milhões em propinas ao PT https://buff.ly/2x29PpC""",0
atrc78,Assista o vídeo da Dilma defendendo a reforma da previdência e a terceirização e todos quietos. Vai se danar mesmo. Oportunistas.,-1
karolOliveirap,"Carne estragada. Terceirização aprovada. Reforma da Previdência . Mas deixa pra lá, hoje tem jogo da seleção e o FGTS tá liberado.",0
KellyKaroll,Fortaleza tem manifestação contra reforma da Previdência e terceirização http://dlvr.it/Nmj8wV #OperaçãoBetaLab,0
tiagoluissanto1,"#AI ESTÁ O RESULTADO QUE A TERCEIRIZAÇÃO ,E A REFORMA DA PREVIDÊNCIA VAI CAUSAR NA VIDA DOS TRABALHADORES,NÃO... http://fb.me/8ixCNrXKY",-1
livinhawho,"fico realmente admirada pela inércia da população em relação a reforma da Previdência , reforma trabalhista e terceirização .",-1
Seneguini,Pior que o povo não associa o lula ao pt,0
rasta_vinicin,Partiu protesto contra a reforma da previdência e a lei da terceirização Nenhum direito a menos,-1
TrendsStoAndre,"Aécio Neves , @aecioneves é tendência em #SantoAndré https:/www. trendsmap.com/r/BR_SAN_evdvonpic.twitter.comPcF4lAkeY5",1
giovannapinto,"engraçado q com reforma da previdência , pec 241, terceirização , etc a panela fica enfiada no cu né?",-1
oobservadorbr,"Sem força p entregar  reforma "" da Previdência , boia de salvação é Temer se manter prestativo p/ patrões. Entrega da terceirização ép isso""",-1
FatimadeDeus,MTST @mtst_ 21 minHá 21 minutos BR 101 travada no dois sentidos em Recife contra a reforma da previdência e a terceirização de Temer,-1
ElianaDiGiacomo,"Os amigos de Lula tentam a todo custo poupá-lo, denunciando somente os agregados https://twitter.com/GloboNews/status/911032252523573249 …",-1
Beta22,"LAVA-JATO esquentou"" documentos numa falsa ""busca e apreensão"".. QUEM GARANTE Q NÃO FIZERAM ISTO COM LULA ? http:/marceloauler.com.br/delatora-pede-a-moro-anulacao-da-lava-jato …""",0
LiviaPetralha," Dilma lidera para o Senado em MG, aponta pesquisa"" #política #feedly https:/www. revistaforum.com.br/2017/09/19/dilma-lidera-para-o-senado-em-mg-aponta-pesquisa …""",0
vitimasBancoop,"Temer é presidente com pior aprovação da história, diz CNT [ ERA DA CHAPA DA DILMA DO PT/LULA VAI QUERER O QUE?]",-1
Milliekiki,"Lula deve se divertir muito, bolando"" formas de montar suas mentiras. Mas o povo se diverte pensando q ele pensa que as pessoas acreditam. https://twitter.com/EnildoAraujo/status/911045376513396736 …""",-1
AllehgiraM,"Retweeted Dilma Rousseff ( @dilmabr ): O discurso colérico de Trump na ONU, instituição criada para buscar a paz e... http://fb.me/6Qkdv7vBG",0
rafaelrodrigues,"que luta,jovens?vão protestar contra a reforma da previdência ? contra a terceirização ? contra Serraglio no Min. da Justiça? #VemPraLuta26Mar",-1
Abravanel_W,"Meu voto é do Lula , so voto em outro por indicação dele. Não tem um nome melhor, Marina é sonsa demais",1
simonexs,buzinaço na Paulista...tiraram a Dilma ?,0
LaysLopesBa,"Reforma da previdência , reforma do ensino médio, Terceirização ... q bosta de representação nós (povo) temos? Nós somos soberanos, prestenção",-1
Malditos_Gnomos," Terceirização aprovada"" "" Reforma da previdência aprovada"" https://twitter.com/Malditos_Gnomos/status/808702759172182016 …""",0
Jocylady,"Eu odeio o Aécio Neves . Desejo para ele o pior que vida possa oferecer, por tudo que ele fez Poderíamos estar com outro Brasil neste momento",-1
joeduardoaraujo,"Vamos ao racional e ao pragmático; Ou é Lula ou Bolsonaro, isso é uma verdade, são os únicos candidatos com chances reais, o resto é bafo!!!",0
bigcardoso,"Retweeted Augusto Nunes ( @augustosnunes ): Cristiano Zanin, advogado de Lula , acha q pode escolher os juízes dos... http://fb.me/1iewNGzcf",0
lcrive,"Tirar Temer sem que Lula /Dilma/PT sejam punidos significa que eles são inocentes diante do povão e têm mais chances de voltar, #LulaNaCadeia",-1
airnani,"Esse ai, achava um absurdo o Pimenta que nunca provaram nada.....mas, a Dilma , Lula ele acha legal",-1
portalR7,Manifestação contra reforma da Previdência e terceirização interdita vias no centro do Rio de Janeiro http:/r7.com/5IxU #Cidadespic.twitter.comXdzOOrRo5t,0
GabrielSanigato,E AINDA TEREMOS A REFORMA DA PREVIDENCIA ! SOCORROOOOOOOOOOOOOOOOOOOO ! CHEGA LOGO ELEIÇÕOOOES 2018 ! SALVEM O BRASIL ! #terceirização,-1
Lopes_Marco,"de algumas ideias como a terceirização e reforma dá previdência e trabalhista. Mas não da forma proposta, q só nos ferra.",-1
augustoemil,"Terceirização , reforma da previdência e o retorno da CPMF foram bandeiras do PT e a oposição de hoje fez um constrangedor silêncio. pic.twitter.com/U0ozC3yp8S",-1
paulojferr,Tristeza e viver num pais que políticos como vc ganha absurdo e submete essa reforma da previdência e terceirização .,-1
RobertaKirsten,"REFORMAS .. PREVIDENCIA E TERCEIRIZAÇÂO É SÓ PRA PREJUDICAR OS POBRES DO PAÍS, TEM GENTE FORA DA REFORMA NÉ ..FOLGA NÉ",-1
detonadorvivo,#PraRelembrarOsPetistas O Golpe(Ditadura) Contra os Movimentos Sociais começou no Governo Petista. Dilma e... http://fb.me/1sFBl1Q5C,-1
ResenhaBBMP,"E logo antes dos protestos contra a PEC 241, Reforma da Previdência , Terceirização . Coincidência? Rs",-1
BelemDicas,A maldita reforma da previdência de MiShell Temer subiu no telhado. Fiquem atentos com a reforma trabalhista e a terceirização #ForaTemer,-1
eduarda_zainny,"Quando a pessoa é pobre, tá desempregada, não tem formação nenhuma e ainda apoia a reforma da previdência e o projeto da terceirização pic.twitter.com/L091gYBMZV",-1
SueCng_,"E eu aqui preocupada com Terceirização , com reforma da previdência , com a lava jato, carne fraca, com o futuro do país.. tsc tsc",-1
AllehgiraM,"Retweeted Fernando Santos ( @caio3026 ): No século 21, PT e esquerda têm que ter coragem de inovar, diz Lula ... http://fb.me/yV4bLtlr",0
VViolin,Exclusivo: Dilma deu aval para anular Castelo de Areia - O Antagonista http://fb.me/8XqijvY9X,0
Reporter24Horas,BRASIL: Fortaleza tem manifestação contra reforma da Previdência e terceirização http://dlvr.it/Nmj9zh #Repórter24Horas,-1
hinas_lina,"Oq vai acontecer agr: facul vai entrar de greve, reforma da previdência sera aprovada, terceirização aprovada,meu diploma n vai significar nda",-1
ferreira_f_h,"Mas a reforma da previdência e a terceirização vão acabar com nossos direitos""... http://istoe.com.br/talvez/ — se sentindo sarcástico""",-1
ariostocunhafl,Reforma genocida da previdência e terceirização avançam enquanto só falamos de carne. Nossa mídia é especialista em prestidigitação. #Brasil,-1
DecioNeves,Cobrem comigo aos partidos @pps23 e @77solidariedade ! Quais são seus objetivos com a REFORMA DA PREVIDÊNCIA e a TERCEIRIZAÇÃO ? https://twitter.com/DecioNeves/status/847586641137061888 …,0
AmigosdaBahia,AS RUAS RESPONDEM CONTRA A REFORMA DA PREVIDÊNCIA E A TERCEIRIZAÇÃO ! Concentração no MASP já reúne milhares de... http://fb.me/5RFOBV7VK,-1
suhhl,"Com a terceirização e a reforma da previdência , ninguém mais se aposentará. ACORDA BRASIL! https://twitter.com/woodstock_59/status/845260788235407361 …",-1
lcrive,"Estragos, prejuízos que Lula DilmaPT deram ao país, roubalheira comandada por Lula é a maior do planeta! #LulaDilmaNaCadeia",0
ArthurLulaM,Bem lembrado! Ele pode estar em qualquer sombra pic.twitter.com/uyQebUBM3A,0
kauemcd,"Assim como no caso da reforma da previdência , o PT vai fingir que nunca defendeu a terceirização e usar isso a seu favor a partir de agora. pic.twitter.com/xXRAW5MJ8M",-1
Bancarioechapa1,"Temos que combater a reforma da previdência e a terceirização p/ garantir os empregos. Se tiver pressão, nós conseguimos barrar"", diz Ivone""",-1
valnoeme,"Eu gostaria de vê Temer, Lula , Dilma e Renan C sendo preso no mesmo dia... realiza esse sonho meu Deus para os brasileiros que trabalham",0
VanderMorales,"Seminário sobre nova lei da #terceirização e Reforma Trabalhista, dia 9 de maio. Participe! pic.twitter.com/vytjNmcAUQ",0
Rodrigo_Moller_,"Estou vendo urgência na reforma da previdência e terceirização , mas 10 medidas e #FimDoForoPrivilegiado nd até agora! E ai @CamaraDeputados ?",0
WillCaetano,"A reforma não passando, para ficar 100%, tem a que derrubar a lei da terceirização irrestrita.",-1
